,ID,MTS,AMOUNT,PRICE
66,264775457,1530625886065,0.01,6560.0
67,264775456,1530625886055,0.14,6560.0
68,264775455,1530625886045,0.3,6560.0
69,264775454,1530625885954,0.01,6560.0
70,264775453,1530625885952,0.14,6560.0
71,264775452,1530625885888,0.01,6560.0
72,264775451,1530625885886,0.02,6560.0
73,264775450,1530625885884,0.2,6560.0
74,264775449,1530625885882,0.02,6560.0
75,264775448,1530625885880,0.08,6560.0
76,264775441,1530625885676,0.01,6560.0
77,264775439,1530625885674,0.23,6560.0
78,264775438,1530625885622,0.06,6560.0
79,264775436,1530625885552,0.05,6560.0
80,264775435,1530625885550,0.38,6560.0
81,264775430,1530625885529,0.02,6560.0
82,264775429,1530625885519,0.01,6560.0
83,264775428,1530625885498,0.23,6560.0
84,264775426,1530625885344,0.743,6560.0
85,264775425,1530625885323,0.25,6560.0
86,264775424,1530625885272,0.09,6560.0
87,264775422,1530625885221,0.38,6560.0
88,264775420,1530625885158,1.0,6560.0
89,264775419,1530625885137,0.38,6560.0
90,264775416,1530625884998,0.11,6560.0
91,264775415,1530625884996,0.05,6560.0
92,264775414,1530625884994,0.05,6560.0
93,264775413,1530625884941,0.2,6560.0
94,264775412,1530625884879,1.0932,6560.0
95,264775406,1530625884746,6.03265906,6560.0
96,264775367,1530625883852,0.2408681,6560.0
97,264775359,1530625883353,-0.0811,6559.6
98,264775358,1530625883218,0.0811,6559.5
99,264775357,1530625883217,0.02,6559.5
0,264776099,1530625951309,-0.1099912,6567.3
0,264776344,1530626019392,0.152,6568.3
1,264776343,1530626017858,-0.06335471,6568.4
2,264776342,1530626017856,-0.152,6568.4
3,264776335,1530626013471,-0.814452,6568.4
4,264776314,1530626006278,0.1,6568.4
5,264776259,1530625989938,0.02371037,6568.4
6,264776236,1530625980918,0.18,6567.3
7,264776199,1530625975685,-0.055,6567.2
8,264776195,1530625974867,0.02,6567.3
9,264776184,1530625968219,1.34,6565.9
10,264776183,1530625968215,0.152,6565.9
11,264776180,1530625967331,-0.0152309,6565.85846837
12,264776099,1530625951309,-0.1099912,6567.3
0,264776344,1530626019392,0.152,6568.3
0,264776344,1530626019392,0.152,6568.3
0,264776572,1530626089921,-0.00416851,6571.0
1,264776570,1530626089447,-0.00414339,6571.0
2,264776560,1530626088900,-0.00414504,6571.0
3,264776559,1530626088613,0.167526,6571.1
4,264776552,1530626087328,-0.00411809,6571.0
5,264776551,1530626086382,-0.00974763,6571.0
6,264776549,1530626085557,-0.00977275,6571.0
7,264776548,1530626083723,0.106667,6571.1
8,264776513,1530626076345,-0.11534789,6571.0
9,264776472,1530626061659,-0.02,6571.0
10,264776464,1530626058333,-0.02,6571.0
11,264776429,1530626051102,0.16394551,6572.0
12,264776428,1530626051098,0.4,6571.8
